,Предприятие,lon,lat,timestamp
2,ТПП «Когалымнефтегаз» ,73.50683333333333,62.59258333333333,1905-07-08 00:00:00
3,ТПП «Когалымнефтегаз» ,73.50819444444444,62.5435,1905-07-08 00:00:00
4,ТПП «Когалымнефтегаз» ,73.34777777777778,62.61666666666667,1905-07-10 00:00:00
5,ТПП «Когалымнефтегаз» ,73.54747222222223,62.557611111111115,2019-01-01 00:00:00
6,ТПП «Когалымнефтегаз» ,73.98339722222222,62.129352777777775,2019-01-01 00:00:00
8,ТПП «Когалымнефтегаз» ,74.70408333333333,62.13941666666667,2020-01-01 00:00:00
9,ТПП «Когалымнефтегаз» ,74.72469444444444,62.15038888888889,2020-01-01 00:00:00
10,ТПП «Когалымнефтегаз» ,74.73075,62.15247222222222,2020-01-01 00:00:00
11,ТПП «Когалымнефтегаз» ,74.66573611111112,62.120308333333334,2020-01-01 00:00:00
12,ТПП «Когалымнефтегаз» ,74.66216944444444,62.11113888888889,2020-01-01 00:00:00
13,ТПП «Когалымнефтегаз» ,74.67059166666667,62.11746111111111,2020-01-01 00:00:00
14,ТПП «Когалымнефтегаз» ,74.6700875,62.11763055555556,2020-01-01 00:00:00
15,ТПП «Когалымнефтегаз» ,74.65639444444444,62.12491111111111,2020-01-01 00:00:00
16,ТПП «Когалымнефтегаз» ,74.6678111111111,62.11977777777778,2020-01-01 00:00:00
17,ТПП «Когалымнефтегаз» ,74.66508333333333,62.104255555555554,2020-01-01 00:00:00
18,ТПП «Когалымнефтегаз» ,74.65641666666667,62.125952777777776,2020-01-01 00:00:00
19,ТПП «Когалымнефтегаз» ,74.66139166666666,62.11078055555556,2020-01-01 00:00:00
21,ТПП «Когалымнефтегаз» ,74.80361111111111,62.355555555555554,2019-01-01 00:00:00
31,ТПП «Повхнефтегаз»,76.121874,62.084043,2018-06-28 00:00:00
32,ТПП «Повхнефтегаз»,76.121199,62.083993,2018-06-28 00:00:00
33,ТПП «Повхнефтегаз»,76.120363,62.083883,2018-06-28 00:00:00
34,ТПП «Повхнефтегаз»,76.120294,62.084116,2018-06-28 00:00:00
53,ТПП «Лангепаснефтегаз»,75.48,61.386944444444445,2018-09-17 00:00:00
55,ТПП «Лангепаснефтегаз»,75.47536666666667,61.365716666666664,2020-03-05 00:00:00
57,ТПП «Лангепаснефтегаз»,74.77014166666666,61.41876944444444,2018-10-27 00:00:00
59,ТПП «Лангепаснефтегаз»,75.47391666666667,61.42830555555555,2019-12-11 00:00:00
61,ТПП «Лангепаснефтегаз»,75.15189444444445,61.60978333333333,2020-12-08 00:00:00
67,ТПП «Урайнефтегаз»,65.141775,60.499183333333335,2018-07-09 00:00:00
68,ТПП «Урайнефтегаз»,65.1343,60.50290277777778,2019-05-17 00:00:00
70,ТПП «Урайнефтегаз»,64.04031111111111,60.894725,2018-03-13 00:00:00
71,ТПП «Урайнефтегаз»,64.12018888888889,60.99151944444444,2018-06-15 00:00:00
73,ТПП «Урайнефтегаз»,64.20691944444444,61.00762777777778,2019-02-12 00:00:00
74,ТПП «Урайнефтегаз»,63.92295555555555,61.072316666666666,2019-10-30 00:00:00
75,ТПП «Урайнефтегаз»,63.964444444444446,61.035,2019-12-30 00:00:00
76,ТПП «Урайнефтегаз»,61.04351388888889,63.78839166666667,2020-10-03 00:00:00
78,ТПП «Урайнефтегаз»,61.26175,64.88680555555555,2017-05-03 00:00:00
79,ТПП «Урайнефтегаз»,61.25416666666667,64.89602777777777,2017-05-04 00:00:00
80,ТПП «Урайнефтегаз»,61.22799444444444,64.89927777777778,2017-05-17 00:00:00
81,ТПП «Урайнефтегаз»,64.91094444444444,61.24497222222222,2018-11-29 00:00:00
82,ТПП «Урайнефтегаз»,65.09599444444444,61.265744444444444,2019-10-07 00:00:00
83,ТПП «Урайнефтегаз»,65.1391388888889,61.27285833333333,2020-08-10 00:00:00
85,ТПП «Урайнефтегаз»,61.32277777777778,64.46388888888889,2017-08-09 00:00:00
86,ТПП «Урайнефтегаз»,64.49511111111111,61.16736111111111,2019-04-12 00:00:00
87,ТПП «Урайнефтегаз»,64.4186111111111,61.29194444444445,2019-05-08 00:00:00
88,ТПП «Урайнефтегаз»,64.64586111111112,61.141,2019-08-08 00:00:00
89,ТПП «Урайнефтегаз»,64.40317777777778,61.30757777777778,2019-10-31 00:00:00
90,ТПП «Урайнефтегаз»,61.297472222222225,64.45069444444445,2020-08-10 00:00:00
91,ТПП «Урайнефтегаз»,61.30552222222222,64.40539722222222,2020-08-19 00:00:00
93,ТПП «Урайнефтегаз»,64.76803333333334,60.69036666666667,2019-08-27 00:00:00
95,ТПП «Урайнефтегаз»,64.49980555555555,60.20825,2019-07-28 00:00:00
96,ТПП «Урайнефтегаз»,64.57158333333334,60.18103055555556,2019-11-05 00:00:00
98,ТПП «Урайнефтегаз»,60.38894444444445,64.95544444444444,2020-06-11 00:00:00
99,ТПП «Урайнефтегаз»,60.389361111111114,64.95530555555555,2020-06-11 00:00:00
100,ТПП «Урайнефтегаз»,60.30271111111111,64.84424444444444,2020-07-16 00:00:00
118,"ПАО ""Сургутнефтегаз"" НГДУ ""Комсомольскнефть""",73.29555,62.271486,2020-08-23 00:00:00
124,"АО ""Томскнефть"" ВНК",78.899414,60.798623,2013-11-20 00:00:00
126,"АО ""Томскнефть"" ВНК",78.90182677,60.88652348,2015-09-13 00:00:00
128,"АО ""Томскнефть"" ВНК",78.99182087,60.93563661,2016-04-25 00:00:00
131,"АО ""Томскнефть"" ВНК",78.942773,60.798313,2016-10-29 00:00:00
132,"АО ""Томскнефть"" ВНК",79.042432,60.91516,2016-01-12 00:00:00
134,"АО ""Томскнефть"" ВНК",78.933794,60.804716,2017-02-02 00:00:00
135,"АО ""Томскнефть"" ВНК",79.033013,60.853884,2017-06-21 00:00:00
136,"АО ""Томскнефть"" ВНК",79.04016,60.853774,2017-08-10 00:00:00
138,"АО ""Томскнефть"" ВНК",78.87449998,60.87840259,2017-12-22 00:00:00
139,"АО ""Томскнефть"" ВНК",79.001111,60.941389,2017-03-30 00:00:00
140,"АО ""Томскнефть"" ВНК",78.913439,60.894874,2017-06-01 00:00:00
141,"АО ""Томскнефть"" ВНК",78.143626,60.820171,2017-04-26 00:00:00
143,"АО ""Томскнефть"" ВНК",78.92945,60.79937,2018-01-17 00:00:00
144,"АО ""Томскнефть"" ВНК",78.94425,60.7988,2018-07-09 00:00:00
145,"АО ""Томскнефть"" ВНК",78.99738,60.98037,2019-02-02 00:00:00
146,"АО ""Томскнефть"" ВНК",78.891574,60.89591,2019-02-15 00:00:00
147,"АО ""Томскнефть"" ВНК",78.90979,60.86767,2019-03-02 00:00:00
149,"АО ""Томскнефть"" ВНК",79.001522,60.853666,2019-05-07 00:00:00
150,"АО ""Томскнефть"" ВНК",78.902776,60.86725,2019-06-20 00:00:00
151,"АО ""Томскнефть"" ВНК",78.95797,60.8668,2019-08-08 00:00:00
152,"АО ""Томскнефть"" ВНК",79.10795,60.88345,2019-11-09 00:00:00
153,"АО ""Томскнефть"" ВНК",78.92761,60.88612,2019-11-14 00:00:00
154,"АО ""Томскнефть"" ВНК",78.93241,60.92172,2019-12-06 00:00:00
155,"АО ""Томскнефть"" ВНК",78.90219,60.90187,2019-12-16 00:00:00
156,"АО ""Томскнефть"" ВНК",78.9985,60.94638,2020-01-09 00:00:00
157,"АО ""Томскнефть"" ВНК",78.99861,60.94209,2020-01-09 00:00:00
158,"АО ""Томскнефть"" ВНК",79.03996,60.85337,2020-01-15 00:00:00
159,"АО ""Томскнефть"" ВНК",78.88297,60.89879,2020-01-22 00:00:00
160,"АО ""Томскнефть"" ВНК",79.0026,60.82513,2020-02-15 00:00:00
161,"АО ""Томскнефть"" ВНК",78.90247,60.88671,2020-03-05 00:00:00
162,"АО ""Томскнефть"" ВНК",78.95678,60.86867,2020-04-05 00:00:00
163,"АО ""Томскнефть"" ВНК",78.88924,60.91497,2020-05-03 00:00:00
164,"АО ""Томскнефть"" ВНК",79.01056,60.92995,2020-05-14 00:00:00
165,"АО ""Томскнефть"" ВНК",78.93885,60.86562,2020-07-19 00:00:00
166,"АО ""Томскнефть"" ВНК",79.05268,60.87334,2020-07-21 00:00:00
167,"АО ""Томскнефть"" ВНК",78.95671,60.86867,2020-09-21 00:00:00
168,"АО ""Томскнефть"" ВНК",78.92077,60.89283,2020-12-02 00:00:00
169,"АО ""Томскнефть"" ВНК",79.05153,60.8778,2020-12-20 00:00:00
170,"АО ""Томскнефть"" ВНК",79.02547,61.01402,2020-12-13 00:00:00
175,"АО ""Томскнефть"" ВНК",77.034035,60.864514,2017-07-28 00:00:00
176,"АО ""Томскнефть"" ВНК",77.03124,60.86461,2018-08-27 00:00:00
177,"АО ""Томскнефть"" ВНК",77.028463,60.769284,2018-10-07 00:00:00
178,"АО ""Томскнефть"" ВНК",77.136108,60.880353,2018-12-18 00:00:00
179,"АО ""Томскнефть"" ВНК",77.135346,60.881137,2018-09-18 00:00:00
180,"АО ""Томскнефть"" ВНК",77.133473,60.882545,2018-10-22 00:00:00
181,"АО ""Томскнефть"" ВНК",77.13192,60.88331,2018-11-28 00:00:00
182,"АО ""Томскнефть"" ВНК",77.143745,60.870477,2018-09-10 00:00:00
183,"АО ""Томскнефть"" ВНК ",77.03606,60.96702,2019-08-19 00:00:00
184,"АО ""Томскнефть"" ВНК ",77.02824,60.87716,2019-05-19 00:00:00
185,"АО ""Томскнефть"" ВНК ",77.03203,60.86345,2019-11-12 00:00:00
188,"АО ""Томскнефть"" ВНК ",77.031006,60.912791,2020-06-21 00:00:00
189,"АО ""Томскнефть"" ВНК ",77.128164,60.869385,2020-07-03 00:00:00
190,"АО ""Томскнефть"" ВНК ",77.12994,60.8684,2020-07-24 00:00:00
191,"АО ""Томскнефть"" ВНК ",77.13798,60.86088,2020-09-22 00:00:00
192,"АО ""Томскнефть"" ВНК ",77.02752,60.87756,2020-01-10 00:00:00
193,"АО ""Томскнефть"" ВНК ",77.14606,60.86248,2020-04-06 00:00:00
196,"АО ""Томскнефть"" ВНК",76.48951,60.568063,1905-06-28 00:00:00
197,"АО ""Томскнефть"" ВНК",76.46859,60.64235,2019-11-28 00:00:00
200,"АО ""Томскнефть"" ВНК",78.53923796,60.79469023,2017-09-15 00:00:00
202,"АО ""Томскнефть"" ВНК",78.54009,60.811394,2019-02-19 00:00:00
203,"АО ""Томскнефть"" ВНК",78.5396,60.7915,2020-04-11 00:00:00
204,"АО ""Томскнефть"" ВНК",78.52476,60.77902,2020-11-27 00:00:00
207,"АО ""Томскнефть"" ВНК",76.81232999,60.84666162,2016-01-08 00:00:00
208,"АО ""Томскнефть"" ВНК",76.813397,60.84699,2018-04-02 00:00:00
209,"АО ""Томскнефть"" ВНК",76.816007,60.847803,2018-06-10 00:00:00
210,"АО ""Томскнефть"" ВНК",76.827505,60.855389,2019-06-27 00:00:00
212,"АО ""Томскнефть"" ВНК",75.70106971,59.27709895,2003-12-18 00:00:00
213,"АО ""Томскнефть"" ВНК",75.64678,59.17767,2018-03-24 00:00:00
214,"АО ""Томскнефть"" ВНК",75.63123,59.16032,2019-11-21 00:00:00
215,"АО ""Томскнефть"" ВНК",75.64463,59.17703,2019-11-20 00:00:00
221,ООО «РН-Юганскнефтегаз»,72.1852,60.8231,2012-06-26 00:00:00
222,ООО «РН-Юганскнефтегаз»,72.1853,60.8232,2012-07-10 00:00:00
223,ООО «РН-Юганскнефтегаз»,72.1907,60.8301,2014-01-23 00:00:00
224,ООО «РН-Юганскнефтегаз»,72.2145,60.8236,2012-12-29 00:00:00
225,ООО «РН-Юганскнефтегаз»,72.18861111111111,60.82277777777778,2014-03-24 00:00:00
226,ООО «РН-Юганскнефтегаз»,72.19277777777778,60.815555555555555,2015-09-22 00:00:00
227,ООО «РН-Юганскнефтегаз»,72.19666666666667,60.83305555555555,2015-09-23 00:00:00
228,ООО «РН-Юганскнефтегаз»,72.19222222222223,60.82333333333333,2015-10-29 00:00:00
230,ООО «РН-Юганскнефтегаз»,72.23,60.82194444444445,2018-11-29 15:55:00
231,ООО «РН-Юганскнефтегаз»,72.19277777777778,60.825833333333335,2019-01-25 00:00:00
232,ООО «РН-Юганскнефтегаз»,72.19222222222223,60.82222222222222,2019-03-25 00:00:00
233,ООО «РН-Юганскнефтегаз»,72.19222222222223,60.82194444444445,2019-04-29 00:00:00
234,ООО «РН-Юганскнефтегаз»,72.215,60.833888888888886,2019-07-01 00:00:00
235,ООО «РН-Юганскнефтегаз»,72.24277777777777,60.82111111111111,2019-11-15 00:00:00
236,ООО «РН-Юганскнефтегаз»,72.19,60.83444444444444,2020-04-25 00:00:00
237,ООО «РН-Юганскнефтегаз»,72.18916666666667,60.83555555555556,2020-10-13 00:00:00
238,ООО «РН-Юганскнефтегаз»,72.21555555555555,60.82333333333333,2020-07-14 00:00:00
240,ООО «РН-Юганскнефтегаз»,73.4176,61.1051,2012-06-04 00:00:00
241,ООО «РН-Юганскнефтегаз»,73.4177,61.10469,2013-02-04 00:00:00
242,ООО «РН-Юганскнефтегаз»,73.3877,61.1027,2013-03-03 00:00:00
243,ООО «РН-Юганскнефтегаз»,73.3932,61.1049,2013-04-02 00:00:00
244,ООО «РН-Юганскнефтегаз»,73.3733,61.14341,2013-06-07 00:00:00
245,ООО «РН-Юганскнефтегаз»,73.38746,61.10271,2013-07-22 00:00:00
246,ООО «РН-Юганскнефтегаз»,73.7713888888889,61.091388888888886,2014-02-20 00:00:00
248,ООО «РН-Юганскнефтегаз»,73.73166666666667,61.065555555555555,2018-07-11 09:30:00
249,ООО «РН-Юганскнефтегаз»,73.79055555555556,61.07527777777778,2019-09-03 00:00:00
250,ООО «РН-Юганскнефтегаз»,73.46083333333333,61.14416666666666,2020-05-19 00:00:00
251,ООО «РН-Юганскнефтегаз»,73.46055555555556,61.14416666666666,2020-05-25 00:00:00
252,ООО «РН-Юганскнефтегаз»,73.78666666666666,61.0775,2020-06-04 00:00:00
253,ООО «РН-Юганскнефтегаз»,73.78888888888889,61.077222222222225,2020-07-11 00:00:00
254,ООО «РН-Юганскнефтегаз»,73.76305555555555,61.05166666666667,2020-08-18 00:00:00
255,ООО «РН-Юганскнефтегаз»,73.73361111111112,61.070277777777775,2020-11-10 00:00:00
256,ООО «РН-Юганскнефтегаз»,73.79083333333334,61.07527777777778,2020-06-18 00:00:00
270,ООО «РН-Юганскнефтегаз»,73.946,60.5046,2012-01-11 00:00:00
271,ООО «РН-Юганскнефтегаз»,72.9644,60.5167,2012-06-13 00:00:00
272,ООО «РН-Юганскнефтегаз»,72.9572,60.5162,2012-09-06 00:00:00
273,ООО «РН-Юганскнефтегаз»,72.95704,60.51609,2012-09-07 00:00:00
274,ООО «РН-Юганскнефтегаз»,72.9285,60.5436,2012-09-26 00:00:00
275,ООО «РН-Юганскнефтегаз»,73.0087,60.5054,2012-10-23 00:00:00
276,ООО «РН-Юганскнефтегаз»,73.0081,60.5048,2012-12-19 00:00:00
277,ООО «РН-Юганскнефтегаз»,73.01,60.5025,2013-01-14 00:00:00
280,ООО «РН-Юганскнефтегаз»,73.00787,60.50569,2013-07-01 00:00:00
281,ООО «РН-Юганскнефтегаз»,73.01008,60.50259,2013-08-22 00:00:00
282,ООО «РН-Юганскнефтегаз»,72.95166666666667,60.539722222222224,2014-01-06 00:00:00
283,ООО «РН-Юганскнефтегаз»,73.00888888888889,60.50527777777778,2014-02-20 00:00:00
284,ООО «РН-Юганскнефтегаз»,72.95027777777777,60.50361111111111,2014-07-13 00:00:00
285,ООО «РН-Юганскнефтегаз»,73.0375,60.496944444444445,2014-08-16 00:00:00
291,ООО «РН-Юганскнефтегаз»,72.95194444444445,60.53916666666667,2016-01-13 00:00:00
292,ООО «РН-Юганскнефтегаз»,72.98416666666667,60.51833333333333,2016-02-10 00:00:00
293,ООО «РН-Юганскнефтегаз»,73.05944444444444,60.49777777777778,2016-04-13 00:00:00
294,ООО «РН-Юганскнефтегаз»,73.00888888888889,60.50555555555555,2016-06-25 00:00:00
295,ООО «РН-Юганскнефтегаз»,73.02833333333334,60.49638888888889,2016-07-25 00:00:00
296,ООО «РН-Юганскнефтегаз»,73.02722222222222,60.51638888888889,2016-09-07 00:00:00
297,ООО «РН-Юганскнефтегаз»,72.95388888888888,60.51222222222222,2016-11-20 00:00:00
298,ООО «РН-Юганскнефтегаз»,72.9486111111111,60.52055555555555,2017-03-14 00:00:00
299,ООО «РН-Юганскнефтегаз»,72.95444444444445,60.51277777777778,2017-03-14 00:00:00
300,ООО «РН-Юганскнефтегаз»,73.10833333333333,60.48138888888889,2017-06-07 00:00:00
301,ООО «РН-Юганскнефтегаз»,73.09527777777778,60.49527777777778,2017-01-08 00:00:00
302,ООО «РН-Юганскнефтегаз»,72.95138888888889,60.48722222222222,2017-07-08 00:00:00
303,ООО «РН-Юганскнефтегаз»,73.02833333333334,60.49638888888889,2017-11-08 00:00:00
304,ООО «РН-Юганскнефтегаз»,72.94666666666667,60.50416666666667,2017-08-21 00:00:00
305,ООО «РН-Юганскнефтегаз»,73.10833333333333,60.481944444444444,2017-11-09 00:00:00
306,ООО «РН-Юганскнефтегаз»,73.09527777777778,60.495555555555555,2017-10-14 00:00:00
307,ООО «РН-Юганскнефтегаз»,73.1,60.494166666666665,2017-10-16 00:00:00
308,ООО «РН-Юганскнефтегаз»,73.10472222222222,60.4925,2017-11-23 00:00:00
310,ООО «РН-Юганскнефтегаз»,72.94694444444444,60.50388888888889,2018-08-05 02:30:00
311,ООО «РН-Юганскнефтегаз»,73.0,60.50333333333333,2018-10-16 17:15:00
312,ООО «РН-Юганскнефтегаз»,73.00222222222222,60.499722222222225,2018-10-17 21:40:00
313,ООО «РН-Юганскнефтегаз»,73.0111111111111,60.50222222222222,2018-11-27 12:30:00
314,ООО «РН-Юганскнефтегаз»,72.98472222222222,60.51916666666666,2019-06-26 00:00:00
315,ООО «РН-Юганскнефтегаз»,73.07611111111112,60.50055555555556,2019-07-18 00:00:00
316,ООО «РН-Юганскнефтегаз»,72.9486111111111,60.501666666666665,2019-08-01 00:00:00
317,ООО «РН-Юганскнефтегаз»,73.02638888888889,60.514722222222225,2019-11-21 00:00:00
318,ООО «РН-Юганскнефтегаз»,73.03194444444445,60.50222222222222,2019-11-22 00:00:00
319,ООО «РН-Юганскнефтегаз»,72.94916666666667,60.51111111111111,2020-03-05 00:00:00
320,ООО «РН-Юганскнефтегаз»,72.97583333333333,60.51916666666666,2020-03-20 00:00:00
321,ООО «РН-Юганскнефтегаз»,72.94972222222222,60.50111111111111,2020-05-18 00:00:00
322,ООО «РН-Юганскнефтегаз»,72.98055555555555,60.50611111111111,2020-06-30 00:00:00
323,ООО «РН-Юганскнефтегаз»,73.02638888888889,60.5075,2020-11-17 00:00:00
324,ООО «РН-Юганскнефтегаз»,73.00138888888888,60.49944444444444,2020-03-24 00:00:00
330,ООО «РН-Юганскнефтегаз»,73.70422,60.48294,2016-06-03 00:00:00
331,ООО «РН-Юганскнефтегаз»,73.73694444444445,60.379444444444445,2018-09-26 17:20:00
335,ООО «РН-Юганскнефтегаз»,72.82888888888888,60.18,2018-12-10 20:30:00
336,ООО «РН-Юганскнефтегаз»,72.84,60.20055555555555,2020-05-19 00:00:00
337,ООО «РН-Юганскнефтегаз»,72.84,60.20055555555555,2020-05-22 00:00:00
338,ООО «РН-Юганскнефтегаз»,72.84,60.200833333333335,2020-05-25 00:00:00
339,ООО «РН-Юганскнефтегаз»,72.84,60.20027777777778,2020-05-29 00:00:00
340,ООО «РН-Юганскнефтегаз»,72.82472222222222,60.266666666666666,2020-11-17 00:00:00
354,ООО «РН-Юганскнефтегаз»,74.7028,60.5014,2012-06-23 00:00:00
355,ООО «РН-Юганскнефтегаз»,74.657,60.5385,2012-08-21 00:00:00
356,ООО «РН-Юганскнефтегаз»,74.6572,60.5383,2012-12-19 00:00:00
357,ООО «РН-Юганскнефтегаз»,74.62698,60.5986,2013-06-07 00:00:00
358,ООО «РН-Юганскнефтегаз»,74.65724,60.53824,2013-08-06 00:00:00
359,ООО «РН-Юганскнефтегаз»,74.62695,60.59858,2013-09-13 00:00:00
360,ООО «РН-Юганскнефтегаз»,74.6268,60.5986,2013-10-04 00:00:00
361,ООО «РН-Юганскнефтегаз»,74.6867,60.4901,2013-10-31 00:00:00
362,ООО «РН-Юганскнефтегаз»,74.65758,60.53804,2013-12-24 00:00:00
363,ООО «РН-Юганскнефтегаз»,74.62805555555556,60.598055555555554,2014-02-25 00:00:00
364,ООО «РН-Юганскнефтегаз»,74.51694444444445,60.59166666666667,2014-04-26 00:00:00
365,ООО «РН-Юганскнефтегаз»,74.7,60.503055555555555,2014-08-17 00:00:00
366,ООО «РН-Юганскнефтегаз»,74.1125,60.519444444444446,2014-08-24 00:00:00
367,ООО «РН-Юганскнефтегаз»,74.68777777777778,60.489444444444445,2014-11-22 00:00:00
368,ООО «РН-Юганскнефтегаз»,74.69194444444445,60.52166666666667,2014-12-30 00:00:00
380,ООО «РН-Юганскнефтегаз»,74.73222222222222,60.506388888888885,2016-03-10 00:00:00
381,ООО «РН-Юганскнефтегаз»,74.64055555555555,60.58166666666666,2016-07-09 00:00:00
382,ООО «РН-Юганскнефтегаз»,74.58833333333334,60.55388888888889,2016-11-15 00:00:00
383,ООО «РН-Юганскнефтегаз»,74.705,60.50833333333333,2017-04-01 00:00:00
384,ООО «РН-Юганскнефтегаз»,74.55333333333333,60.57416666666666,2017-03-04 00:00:00
385,ООО «РН-Юганскнефтегаз»,74.705,60.50833333333333,2017-04-28 00:00:00
386,ООО «РН-Юганскнефтегаз»,74.64111111111112,60.51861111111111,2017-04-28 00:00:00
387,ООО «РН-Юганскнефтегаз»,74.68833333333333,60.489444444444445,2017-11-08 00:00:00
388,ООО «РН-Юганскнефтегаз»,74.65861111111111,60.53777777777778,2017-11-23 00:00:00
389,ООО «РН-Юганскнефтегаз»,74.69972222222222,60.51277777777778,2018-02-27 13:30:00
390,ООО «РН-Юганскнефтегаз»,74.70277777777778,60.50055555555556,2018-03-23 14:15:00
391,ООО «РН-Юганскнефтегаз»,74.68833333333333,60.48916666666667,2018-05-25 14:00:00
392,ООО «РН-Юганскнефтегаз»,74.59555555555555,60.55305555555555,2018-07-07 14:15:00
393,ООО «РН-Юганскнефтегаз»,74.70555555555555,60.50666666666667,2018-09-26 09:30:00
394,ООО «РН-Юганскнефтегаз»,74.69972222222222,60.51277777777778,2018-11-25 11:45:00
395,ООО «РН-Юганскнефтегаз»,74.68888888888888,60.5075,2019-02-19 00:00:00
396,ООО «РН-Юганскнефтегаз»,74.68722222222222,60.52583333333333,2019-03-11 00:00:00
397,ООО «РН-Юганскнефтегаз»,74.54611111111112,60.575,2019-03-11 00:00:00
398,ООО «РН-Юганскнефтегаз»,74.59444444444445,60.55277777777778,2019-04-07 00:00:00
399,ООО «РН-Юганскнефтегаз»,74.59444444444445,60.55277777777778,2019-04-16 00:00:00
400,ООО «РН-Юганскнефтегаз»,74.70694444444445,60.50388888888889,2019-05-19 00:00:00
401,ООО «РН-Юганскнефтегаз»,74.61805555555556,60.55,2019-06-17 00:00:00
402,ООО «РН-Юганскнефтегаз»,74.61166666666666,60.54277777777778,2019-07-15 00:00:00
403,ООО «РН-Юганскнефтегаз»,74.70138888888889,60.51222222222222,2019-08-06 00:00:00
404,ООО «РН-Юганскнефтегаз»,74.70722222222223,60.503055555555555,2019-08-12 00:00:00
405,ООО «РН-Юганскнефтегаз»,74.55722222222222,60.57555555555555,2019-12-16 00:00:00
406,ООО «РН-Юганскнефтегаз»,74.62527777777778,60.541666666666664,2019-10-08 00:00:00
407,ООО «РН-Юганскнефтегаз»,74.61194444444445,60.549166666666665,2019-10-25 00:00:00
408,ООО «РН-Юганскнефтегаз»,74.70694444444445,60.50111111111111,2019-11-03 00:00:00
409,ООО «РН-Юганскнефтегаз»,74.55277777777778,60.57805555555556,2019-12-19 00:00:00
410,ООО «РН-Юганскнефтегаз»,74.55611111111111,60.575,2020-01-26 00:00:00
411,ООО «РН-Юганскнефтегаз»,74.55583333333334,60.575,2020-02-14 00:00:00
412,ООО «РН-Юганскнефтегаз»,74.55583333333334,60.575,2020-03-02 00:00:00
413,ООО «РН-Юганскнефтегаз»,74.60027777777778,60.58222222222222,2020-03-04 00:00:00
414,ООО «РН-Юганскнефтегаз»,74.62444444444445,60.541666666666664,2020-03-13 00:00:00
415,ООО «РН-Юганскнефтегаз»,74.61111111111111,60.539722222222224,2020-03-31 00:00:00
416,ООО «РН-Юганскнефтегаз»,74.61138888888888,60.54,2020-10-30 00:00:00
417,ООО «РН-Юганскнефтегаз»,74.58944444444444,60.55388888888889,2020-11-20 00:00:00
418,ООО «РН-Юганскнефтегаз»,74.54638888888888,60.57333333333333,2020-08-27 00:00:00
419,ООО «РН-Юганскнефтегаз»,74.56777777777778,60.596666666666664,2020-09-01 00:00:00
420,ООО «РН-Юганскнефтегаз»,74.55611111111111,60.575833333333335,2020-11-25 00:00:00
421,ООО «РН-Юганскнефтегаз»,74.55555555555556,60.575833333333335,2020-12-11 00:00:00
422,ООО «РН-Юганскнефтегаз»,74.59861111111111,60.5825,2020-08-04 07:00:00
423,ООО «РН-Юганскнефтегаз»,74.62805555555556,60.59777777777778,2020-03-25 00:00:00
424,ООО «РН-Юганскнефтегаз»,74.59444444444445,60.55277777777778,2020-03-16 00:00:00
425,ООО «РН-Юганскнефтегаз»,74.55222222222223,60.57805555555556,2020-07-02 00:00:00
426,ООО «РН-Юганскнефтегаз»,74.59972222222223,60.528888888888886,2020-11-26 00:00:00
442,ООО «РН-Юганскнефтегаз»,72.51449,60.71776,2012-04-22 00:00:00
443,ООО «РН-Юганскнефтегаз»,72.4905,60.7203,2012-07-03 00:00:00
444,ООО «РН-Юганскнефтегаз»,72.4885,60.7207,2012-08-07 00:00:00
445,ООО «РН-Юганскнефтегаз»,72.5158,60.7035,2012-11-02 00:00:00
446,ООО «РН-Юганскнефтегаз»,72.48815,60.72045,2013-06-26 00:00:00
447,ООО «РН-Юганскнефтегаз»,72.48815,60.72045,2013-07-16 00:00:00
448,ООО «РН-Юганскнефтегаз»,72.4883,60.7202,2013-08-05 00:00:00
449,ООО «РН-Юганскнефтегаз»,72.49194444444444,60.72,2014-01-07 00:00:00
450,ООО «РН-Юганскнефтегаз»,72.50583333333333,60.718333333333334,2014-02-08 00:00:00
451,ООО «РН-Юганскнефтегаз»,72.48916666666666,60.72,2014-05-25 00:00:00
452,ООО «РН-Юганскнефтегаз»,72.48944444444444,60.719722222222224,2014-07-03 00:00:00
455,ООО «РН-Юганскнефтегаз»,72.49194444444444,60.719166666666666,2016-01-20 00:00:00
456,ООО «РН-Юганскнефтегаз»,72.50555555555556,60.718333333333334,2016-02-27 00:00:00
457,ООО «РН-Юганскнефтегаз»,72.49027777777778,60.7175,2016-08-16 00:00:00
458,ООО «РН-Юганскнефтегаз»,72.50527777777778,60.718333333333334,2016-08-20 00:00:00
459,ООО «РН-Юганскнефтегаз»,72.53111111111112,60.713055555555556,2016-08-22 00:00:00
460,ООО «РН-Юганскнефтегаз»,72.505,60.718333333333334,2017-06-18 00:00:00
461,ООО «РН-Юганскнефтегаз»,72.49416666666667,60.710277777777776,2017-09-15 00:00:00
462,ООО «РН-Юганскнефтегаз»,72.52388888888889,60.715,2017-11-19 00:00:00
463,ООО «РН-Юганскнефтегаз»,72.51694444444445,60.71722222222222,2018-09-03 22:30:00
464,ООО «РН-Юганскнефтегаз»,72.51694444444445,60.705555555555556,2018-03-05 14:00:00
465,ООО «РН-Юганскнефтегаз»,72.53722222222223,60.71194444444444,2018-09-20 11:55:00
466,ООО «РН-Юганскнефтегаз»,72.52083333333333,60.716944444444444,2020-05-09 00:00:00
467,ООО «РН-Юганскнефтегаз»,72.50777777777778,60.716944444444444,2020-03-24 11:05:00
